company_name,founding_year,vc_backed_binary,start_date,exit_date,exit_type,source,tags,team_size,country,adjusted_start,end_date,event,time_years
Chainsight,2020,1,2021-01-01,,,YC,"['Artificial Intelligence', 'Fintech', 'SaaS', 'Crypto / Web3', 'Identity']",9.0,,2021-01-01,2024-06-30,0,3.4934976043805612
Metafi,2022,1,2023-01-01,,,YC,"['SaaS', 'Crypto / Web3', 'B2B', 'Gaming', 'NFT']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Aragorn AI,2022,1,2023-01-01,,,YC,"['SaaS', 'B2B', 'HR Tech', 'Enterprise']",4.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Payload CMS,2018,1,2019-01-01,,,YC,"['Developer Tools', 'Open Source', 'API']",3.0,US,2019-01-01,2024-06-30,0,5.494866529774128
Illuminant Surgical,2021,1,2022-01-01,,,YC,[],4.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Maverick BioMetals,2022,1,2023-01-01,,,YC,"['Biotech', 'Climate', 'Genomics', 'Genetic Engineering']",9.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Malama Health,2022,1,2023-01-01,,,YC,"['Health Tech', 'Digital Health', 'Healthcare']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Phind,2022,1,2023-01-01,,,YC,"['Generative AI', 'Consumer', 'AI']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Tank Payments,2022,1,2023-01-01,,,YC,"['Fintech', 'Payments', 'Logistics', 'Supply Chain', 'Neobank']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Apply Design,2021,1,2022-01-01,,,YC,"['Machine Learning', 'SaaS', 'Computer Vision', 'Real Estate', 'Proptech']",4.0,IL,2022-01-01,2024-06-30,0,2.4941820670773445
Evoly,2021,1,2022-01-01,,,YC,"['Climate', 'Energy']",3.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Popsy,2021,1,2022-01-01,,,YC,"['Developer Tools', 'SaaS', 'Design Tools', 'No-code', 'Creator Economy']",6.0,DE,2022-01-01,2024-06-30,0,2.4941820670773445
Rio,2022,1,2023-01-01,,,YC,"['Fintech', 'Crypto / Web3', 'Payments', 'Latin America']",3.0,MX,2023-01-01,2024-06-30,0,1.4948665297741273
Gullak Money,2022,1,2023-01-01,,,YC,"['Fintech', 'Consumer']",15.0,IN,2023-01-01,2024-06-30,0,1.4948665297741273
Supercool,2022,1,2023-01-01,,,YC,"['Crypto / Web3', 'Finance', 'NFT', 'Infrastructure']",3.0,,2023-01-01,2024-06-30,0,1.4948665297741273
Juicebox,2022,1,2023-01-01,,,YC,"['Generative AI', 'B2B', 'Recruiting', 'HR Tech']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Windmill,2022,1,2023-01-01,,,YC,"['Developer Tools', 'SaaS', 'B2B', 'Open Source', 'No-code']",3.0,FR,2023-01-01,2024-06-30,0,1.4948665297741273
Activepieces,2022,1,2023-01-01,,,YC,"['Robotic Process Automation', 'Open Source', 'API', 'No-code']",4.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Cashboard,2021,1,2022-01-01,,,YC,"['FinOps', 'Fintech', 'SaaS', 'B2B', 'Collaboration']",6.0,CA,2022-01-01,2024-06-30,0,2.4941820670773445
Seaflight Technologies,2022,1,2023-01-01,,,YC,"['Robotics', 'Airplanes', 'Logistics', 'Climate', 'Transportation']",4.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Raven,2021,1,2022-01-01,,,YC,"['Developer Tools', 'SaaS', 'B2B']",4.0,IN,2022-01-01,2024-06-30,0,2.4941820670773445
CodeCrafters,2022,1,2023-01-01,,,YC,"['Developer Tools', 'Education', 'Enterprise Software']",2.0,,2023-01-01,2024-06-30,0,1.4948665297741273
Stellar,2022,1,2023-01-01,,,YC,"['SaaS', 'B2B', 'Productivity', 'Analytics']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Notebook Labs,2022,1,2023-01-01,,,YC,"['DeFi', 'Crypto / Web3', 'Identity']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Blee,2022,1,2023-01-01,,,YC,"['Fintech', 'Payments', 'LegalTech', 'HR Tech']",4.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Bridgecard,2021,1,2022-01-01,,,YC,"['Banking as a Service', 'Fintech', 'Payments', 'B2B', 'API']",5.0,NG,2022-01-01,2024-06-30,0,2.4941820670773445
ALT TEX,2020,1,2021-01-01,,,YC,"['Carbon Capture and Removal', 'Bioplastic', 'Biotech', 'Climate', 'Food Tech']",10.0,CA,2021-01-01,2024-06-30,0,3.4934976043805612
Voltic,2022,1,2023-01-01,,,YC,"['Logistics', 'Climate', 'ClimateTech']",5.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Disclo,2019,1,2020-01-01,,,YC,"['Human Resources', 'B2B', 'Compliance', 'HR Tech']",5.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Deekard,2022,1,2023-01-01,,,YC,"['Artificial Intelligence', 'Generative AI', 'Machine Learning', 'B2B', 'Analytics']",2.0,DE,2023-01-01,2024-06-30,0,1.4948665297741273
Tranch,2021,1,2022-01-01,,,YC,"['Fintech', 'SaaS']",10.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Sunlight,2021,1,2022-01-01,,,YC,"['Fintech', 'Payments', 'B2B', 'API']",5.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Overwatch,2022,1,2023-01-01,,,YC,"['Artificial Intelligence', 'SaaS', 'Supply Chain']",5.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Delegasi,2022,1,2023-01-01,,,YC,"['Fintech', 'SaaS', 'B2B']",8.0,ID,2023-01-01,2024-06-30,0,1.4948665297741273
Lyra,2021,1,2022-01-01,,,YC,"['Crypto / Web3', 'Consumer', 'NFT']",3.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
NuMind,2022,1,2023-01-01,,,YC,"['AIOps', 'Artificial Intelligence', 'Machine Learning', 'NLP']",6.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Signatur Biosciences,2022,1,2023-01-01,,,YC,"['Biotech', 'Healthcare', 'Diagnostics']",2.0,GB,2023-01-01,2024-06-30,0,1.4948665297741273
Ballerine,2022,1,2023-01-01,,,YC,"['Finance', 'Open Source']",3.0,,2023-01-01,2024-06-30,0,1.4948665297741273
EthosX,2022,1,2023-01-01,,,YC,"['DeFi', 'Fintech', 'Crypto / Web3', 'Consumer', 'B2B']",2.0,IN,2023-01-01,2024-06-30,0,1.4948665297741273
Novig,2021,1,2022-01-01,,,YC,"['Fintech', 'Marketplace', 'Sports Tech', 'Gaming']",12.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Boostly,2017,1,2018-01-01,,,YC,"['SaaS', 'B2B', 'Messaging', 'Food Tech']",15.0,US,2018-01-01,2024-06-30,0,6.494182067077344
RootFi,2022,1,2023-01-01,,,YC,"['Banking as a Service', 'Fintech', 'SaaS']",10.0,IN,2023-01-01,2024-06-30,0,1.4948665297741273
Fetii,2020,1,2021-01-01,,,YC,['Transportation'],6.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
BlueHill Payments,2022,1,2023-01-01,,,YC,['Payments'],2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Dr. Treat,2021,1,2022-01-01,,,YC,"['Telehealth', 'Consumer', 'Digital Health']",21.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Pilot AI,2022,1,2023-01-01,,,YC,"['Artificial Intelligence', 'SaaS', 'B2B', 'Productivity', 'Sales']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Serinus Biosciences,2022,1,2023-01-01,,,YC,"['Biotech', 'Therapeutics', 'Oncology']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
trebu,2022,1,2023-01-01,,,YC,"['Fintech', 'B2B', 'API']",3.0,MX,2023-01-01,2024-06-30,0,1.4948665297741273
ilumadata,2022,1,2023-01-01,,,YC,"['Developer Tools', 'B2B', 'Analytics', 'Enterprise', 'Data Engineering']",2.0,GB,2023-01-01,2024-06-30,0,1.4948665297741273
Paigo,2022,1,2023-01-01,,,YC,"['FinOps', 'Fintech', 'SaaS', 'B2B', 'Enterprise']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Moneco,2022,1,2023-01-01,,,YC,"['Fintech', 'Neobank']",8.0,FR,2023-01-01,2024-06-30,0,1.4948665297741273
ECSA,2022,1,2023-01-01,,,YC,"['Fintech', 'Crypto / Web3', 'Payments']",5.0,BR,2023-01-01,2024-06-30,0,1.4948665297741273
Openline,2021,1,2022-01-01,,,YC,"['B2B', 'Open Source', 'Enterprise', 'Data Engineering']",13.0,GB,2022-01-01,2024-06-30,0,2.4941820670773445
Coupl,2022,1,2023-01-01,,,YC,"['Fintech', 'Consumer', 'Neobank']",4.0,IN,2023-01-01,2024-06-30,0,1.4948665297741273
Sail,2022,1,2023-01-01,,,YC,"['Artificial Intelligence', 'Generative AI', 'Sales', 'Sales Enablement']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
TrueBiz,2022,1,2023-01-01,,,YC,"['Fintech', 'B2B', 'Identity', 'Regtech']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Alterya,2022,1,2023-01-01,,,YC,"['Fintech', 'SaaS', 'Crypto / Web3', 'Analytics', 'API']",2.0,IL,2023-01-01,2024-06-30,0,1.4948665297741273
erad,2022,1,2023-01-01,,,YC,"['Fintech', 'Payments', 'B2B']",5.0,SA,2023-01-01,2024-06-30,0,1.4948665297741273
Blitz,2022,1,2023-01-01,,,YC,"['SaaS', 'B2B', 'No-code']",4.0,FR,2023-01-01,2024-06-30,0,1.4948665297741273
Cerrion,2021,1,2022-01-01,,,YC,"['Computer Vision', 'Manufacturing']",6.0,CH,2022-01-01,2024-06-30,0,2.4941820670773445
Ruleset,2022,1,2023-01-01,,,YC,"['Fintech', 'SaaS']",1.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Pasito,2021,1,2022-01-01,,,YC,"['Health Tech', 'Insurance']",5.0,,2022-01-01,2024-06-30,0,2.4941820670773445
Bunting Labs,2022,1,2023-01-01,,,YC,"['SaaS', 'GovTech', 'Geographic Information System', 'B2B', 'Data Visualization']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Devyce,2020,1,2021-01-01,,,YC,['Telecommunications'],12.0,GB,2021-01-01,2024-06-30,0,3.4934976043805612
Tailor,2021,1,2022-01-01,,,YC,"['Developer Tools', 'SaaS', 'B2B', 'API', 'Enterprise']",16.0,JP,2022-01-01,2024-06-30,0,2.4941820670773445
Dittofeed,2022,1,2023-01-01,,,YC,"['Developer Tools', 'B2B', 'Open Source']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Superpowered AI,2021,1,2022-01-01,,,YC,"['Developer Tools', 'Generative AI', 'SaaS', 'B2B', 'AI']",4.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Internet Friends,2022,1,2023-01-01,,,YC,['Crypto / Web3'],2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Chariot,2022,1,2023-01-01,,,YC,"['Payments', 'Nonprofit']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Stackup,2021,1,2022-01-01,,,YC,"['Developer Tools', 'SaaS', 'Crypto / Web3', 'B2B', 'Open Source']",3.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Two Dots,2022,1,2023-01-01,,,YC,"['Artificial Intelligence', 'Fintech', 'B2B', 'Proptech']",10.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Bend,2022,1,2023-01-01,,,YC,"['Fintech', 'Sustainability', 'Climate']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Immuna,2022,1,2023-01-01,,,YC,"['Artificial Intelligence', 'DeFi', 'SaaS', 'Crypto / Web3', 'B2B']",4.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
PayO,2020,1,2021-01-01,,,YC,"['Fintech', 'SaaS', 'Payments', 'B2B', 'Neobank']",40.0,IN,2021-01-01,2024-06-30,0,3.4934976043805612
Alma Financial,2022,1,2023-01-01,,,YC,[],,US,2023-01-01,2024-06-30,0,1.4948665297741273
Penguin AI,2022,1,2023-01-01,,,YC,"['Generative AI', 'SaaS', 'B2B', 'Design Tools', 'Marketing']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Ciro,2022,1,2023-01-01,,,YC,"['SaaS', 'B2B', 'Sales', 'SMB']",5.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Questa,2022,1,2023-01-01,,,YC,"['Generative AI', 'SaaS', 'Analytics', 'AI']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Birch Biosciences,2021,1,2022-01-01,,,YC,"['Machine Learning', 'Synthetic Biology', 'Biotech', 'Climate', 'ClimateTech']",6.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
LiveTrucks,2022,1,2023-01-01,,,YC,"['Logistics', 'Supply Chain']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Mercator,2022,1,2023-01-01,,,YC,"['SaaS', 'Geographic Information System', 'B2B']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Elessar,2022,1,2023-01-01,,,YC,['Productivity'],4.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Sematic,2022,1,2023-01-01,,,YC,"['AIOps', 'Developer Tools', 'Machine Learning', 'SaaS', 'Open Source']",5.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
SolStar,2021,1,2022-01-01,,,YC,"['Fintech', 'Crypto / Web3', 'Consumer', 'Community', 'No-code']",2.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Probably Nothing Labs,2022,1,2023-01-01,,,YC,['web3'],2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Stream,2022,1,2023-01-01,,,YC,"['Fintech', 'SaaS', 'B2B', 'Insurance']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Weltio,2021,1,2022-01-01,,,YC,"['Fintech', 'Crypto / Web3', 'Investing', 'Retail']",15.0,MX,2022-01-01,2024-06-30,0,2.4941820670773445
Chordio,2022,1,2023-01-01,,,YC,"['SaaS', 'B2B']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Paces,2022,1,2023-01-01,,,YC,"['Machine Learning', 'SaaS', 'Proptech', 'Climate', 'Energy']",7.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Magic,2022,1,2023-01-01,,,YC,"['Fintech', 'Payments', 'E-commerce']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
HyperDX,2022,1,2023-01-01,,,YC,"['Developer Tools', 'SaaS', 'B2B']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Instant,2022,1,2023-01-01,,,YC,"['Developer Tools', 'API']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Wolfia,2022,1,2023-01-01,,,YC,"['Developer Tools', 'SaaS', 'B2B']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Banabo,2022,1,2023-01-01,,,YC,"['SaaS', 'B2B', 'Analytics']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Cisterna Biologics,2022,1,2023-01-01,,,YC,"['Synthetic Biology', 'Biotech', 'Therapeutics']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Layerup,2021,1,2022-01-01,,,YC,"['B2B', 'Healthcare', 'Insurance', 'AI']",3.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Poly,2022,1,2023-01-01,,,YC,"['Artificial Intelligence', 'Generative AI', 'Consumer', 'Design Tools', 'API']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Albiware Inc.,2020,1,2021-01-01,,,YC,"['SaaS', 'Insurance']",12.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Pana,2021,1,2022-01-01,,,YC,"['Conversational Banking', 'Fintech', 'Consumer', 'Social', 'Neobank']",5.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Clinikally,2021,1,2022-01-01,,,YC,"['Consumer Health Services', 'Telehealth', 'Digital Health', 'E-commerce']",21.0,IN,2022-01-01,2024-06-30,0,2.4941820670773445
Eugit,2022,1,2023-01-01,,,YC,"['AI-powered Drug Discovery', 'Biotech', 'Health & Wellness', 'Drug discovery', 'Biotechnology']",1.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
SilkChart,2022,1,2023-01-01,,,YC,"['SaaS', 'Consumer', 'B2B', 'Analytics', 'E-commerce']",2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Medplum,2021,1,2022-01-01,,,YC,"['Developer Tools', 'Open Source', 'Healthcare']",3.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Keylika,2022,1,2023-01-01,,,YC,"['Medical Devices', 'Biotech', 'Nanotechnology', 'Therapeutics', 'Drug discovery']",1.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Emerge Career,2022,1,2023-01-01,,,YC,"['Education', 'GovTech']",3.0,,2023-01-01,2024-06-30,0,1.4948665297741273
SimpleHash,2022,1,2023-01-01,,,YC,"['Developer Tools', 'SaaS', 'Crypto / Web3', 'NFT']",,US,2023-01-01,2024-06-30,0,1.4948665297741273
BBy,2017,1,2018-01-01,,,YC,"['Health Tech', 'Medical Devices', 'Healthcare']",7.0,US,2018-01-01,2024-06-30,0,6.494182067077344
WhiteLab Genomics,2019,1,2020-01-01,,,YC,"['Artificial Intelligence', 'Gene Therapy', 'Cell Therapy', 'Genomics']",25.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
TradeX,2021,1,2022-01-01,,,YC,"['Fintech', 'Consumer', 'Gaming']",25.0,IN,2022-01-01,2024-06-30,0,2.4941820670773445
Lizza,2022,1,2023-01-01,,,YC,"['Marketplace', 'SaaS', 'E-commerce']",7.0,MX,2023-01-01,2024-06-30,0,1.4948665297741273
Massdriver,2021,1,2022-01-01,,,YC,"['Developer Tools', 'DevSecOps', 'Kubernetes']",11.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Reality Defender,2021,1,2022-01-01,,,YC,"['Artificial Intelligence', 'SaaS', 'Deepfake Detection', 'Security', 'Privacy']",10.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
CrediBook,2020,1,2021-01-01,,,YC,"['B2B', 'E-commerce']",53.0,ID,2021-01-01,2024-06-30,0,3.4934976043805612
NFTScoring,2021,1,2022-01-01,,,YC,['NFT'],8.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Remi,2022,1,2023-01-01,,,YC,"['SaaS', 'Solar Power', 'Construction', 'Proptech']",12.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Mono,2020,1,2021-01-01,,,YC,"['Fintech', 'Neobank']",18.0,CO,2021-01-01,2024-06-30,0,3.4934976043805612
Fresh Factory,2020,1,2021-01-01,,,YC,"['Warehouse Management Tech', 'B2B', 'Logistics']",100.0,ID,2021-01-01,2024-06-30,0,3.4934976043805612
Onboard.io,2020,1,2021-01-01,,,YC,"['SaaS', 'B2B', 'Productivity', 'Customer Success', 'Collaboration']",6.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Bananas,2021,1,2022-01-01,,,YC,"['Grocery', 'Delivery', 'E-commerce']",50.0,ID,2022-01-01,2024-06-30,0,2.4941820670773445
Seis,2021,1,2022-01-01,,,YC,"['Fintech', 'Consumer Finance', 'Neobank']",17.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
AiSupervision,2021,1,2022-01-01,,,YC,"['Manufacturing', 'Industrial']",8.0,DE,2022-01-01,2024-06-30,0,2.4941820670773445
Eventual,2022,1,2023-01-01,,,YC,['Computer Vision'],5.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Finnix,2021,1,2022-01-01,,,YC,"['Fintech', 'Entertainment', 'Music', 'Creator Economy']",13.0,ID,2022-01-01,2024-06-30,0,2.4941820670773445
Phoenix Hydrogen,2021,1,2022-01-01,,,YC,"['Energy Storage', 'Hydrogen Energy', 'Marketplace', 'Climate', 'ClimateTech']",2.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Flike,2021,1,2022-01-01,,,YC,"['Machine Learning', 'AI']",5.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Alima,2021,1,2022-01-01,,,YC,"['B2B', 'Logistics']",10.0,MX,2022-01-01,2024-06-30,0,2.4941820670773445
Vecindario,2019,1,2020-01-01,,,YC,"['Fintech', 'SaaS', 'Proptech']",87.0,CO,2020-01-01,2024-06-30,0,4.4955509924709105
Karate Labs,2021,1,2022-01-01,,,YC,"['Developer Tools', 'SaaS', 'API']",2.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
HippoBuild,2021,1,2022-01-01,,,YC,['Construction'],12.0,CO,2022-01-01,2024-06-30,0,2.4941820670773445
Pantore Pay,2020,1,2021-01-01,,,YC,"['Fintech', 'Lending']",25.0,BR,2021-01-01,2024-06-30,0,3.4934976043805612
Cofactr,2021,1,2022-01-01,,,YC,"['Hardware', 'B2B', 'Logistics', 'Supply Chain']",15.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
beU delivery,2021,1,2022-01-01,,,YC,"['Delivery', 'Logistics', 'Food Tech']",300.0,ET,2022-01-01,2024-06-30,0,2.4941820670773445
GAVEL,2021,1,2022-01-01,,,YC,"['Marketplace', 'Community', 'E-commerce']",10.0,DE,2022-01-01,2024-06-30,0,2.4941820670773445
EasyCode,2022,1,2023-01-01,,,YC,"['Developer Tools', 'Generative AI', 'Productivity']",5.0,CA,2023-01-01,2024-06-30,0,1.4948665297741273
SixWheel,2020,1,2021-01-01,,,YC,"['Logistics', 'Climate', 'Electric Vehicles']",4.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
KorrAI,2021,1,2022-01-01,,,YC,"['Climate', 'AI']",6.0,CA,2022-01-01,2024-06-30,0,2.4941820670773445
Beyond Aero,2020,1,2021-01-01,,,YC,"['Air Taxis', 'Hydrogen Energy', 'Airplanes', 'Climate', 'Electric Vehicles']",17.0,FR,2021-01-01,2024-06-30,0,3.4934976043805612
Pina Earth,2021,1,2022-01-01,,,YC,"['Climate', 'ClimateTech']",8.0,DE,2022-01-01,2024-06-30,0,2.4941820670773445
Cinapse,2020,1,2021-01-01,,,YC,"['SaaS', 'B2B', 'Entertainment', 'Productivity', 'Enterprise']",10.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
"Origami Therapeutics, Inc.",2015,1,2016-01-01,,,YC,"['Biotech', 'Therapeutics', 'Drug discovery']",4.0,US,2016-01-01,2024-06-30,0,8.49555099247091
Olli.ai,2021,1,2022-01-01,,,YC,"['Generative AI', 'Enterprise', 'AI']",4.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
AirMyne,2022,1,2023-01-01,,,YC,"['Carbon Capture and Removal', 'Hard Tech', 'Hardware', 'Climate']",8.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
GoSats,2021,1,2022-01-01,,,YC,"['E-Commerce', 'India']",8.0,IN,2022-01-01,2024-06-30,0,2.4941820670773445
Mooji Meats,2022,1,2023-01-01,,,YC,"['Clean Meat', 'Cultured Meat', 'Climate']",7.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Poko,2021,1,2022-01-01,,,YC,"['Developer Tools', 'Crypto / Web3', 'Payments', 'Gaming', 'Creator Economy']",10.0,SG,2022-01-01,2024-06-30,0,2.4941820670773445
CloudEagle.ai,2021,1,2022-01-01,,,YC,"['Artificial Intelligence', 'FinOps', 'SaaS', 'Productivity']",25.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Dealls – Jobs & Mentoring,2020,1,2021-01-01,,,YC,"['SaaS', 'B2B', 'Recruiting', 'HR Tech']",67.0,ID,2021-01-01,2024-06-30,0,3.4934976043805612
Glocally,2021,1,2022-01-01,,,YC,"['Logistics', 'E-commerce', 'Retail']",3.0,DE,2022-01-01,2024-06-30,0,2.4941820670773445
Impossible Metals,2020,1,2021-01-01,,,YC,['Climate'],20.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Trusty,2020,1,2021-01-01,,,YC,"['Marketplace', 'Real Estate', 'Proptech']",6.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Syncware,2021,1,2022-01-01,,,YC,[],6.0,SG,2022-01-01,2024-06-30,0,2.4941820670773445
Powerhouse AI,2021,1,2022-01-01,,,YC,"['SaaS', 'Warehouse Management Tech', 'Logistics']",6.0,SG,2022-01-01,2024-06-30,0,2.4941820670773445
Nara,2019,1,2020-01-01,,,YC,['AI Assistant'],3.0,US,2020-01-01,2024-06-30,0,4.4955509924709105
Circular,2021,1,2022-01-01,,,YC,"['Fintech', 'Marketplace', 'Consumer', 'E-commerce']",25.0,SG,2022-01-01,2024-06-30,0,2.4941820670773445
GIMO,2019,1,2020-01-01,,,YC,"['Fintech', 'Payments']",40.0,VN,2020-01-01,2024-06-30,0,4.4955509924709105
Olympian Motors,2021,1,2022-01-01,,,YC,"['Consumer', 'Manufacturing', 'Climate', 'Transportation', 'Electric Vehicles']",10.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Netmaker,2021,1,2022-01-01,,,YC,"['DevSecOps', 'Next-gen Network Security', 'Open Source', 'Kubernetes']",4.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Cashmere,2021,1,2022-01-01,,,YC,"['DeFi', 'Crypto / Web3', 'DAO']",3.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Pigeon,2020,1,2021-01-01,,,YC,"['Fintech', 'Consumer', 'LegalTech']",5.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
The Ankler,2022,1,2023-01-01,,,YC,['Entertainment'],2.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Verdn,2020,1,2021-01-01,,,YC,"['SaaS', 'B2B', 'Climate', 'API', 'ClimateTech']",3.0,GB,2021-01-01,2024-06-30,0,3.4934976043805612
Darsel,2021,1,2022-01-01,,,YC,"['AI-Enhanced Learning', 'Education', 'eLearning', 'Nonprofit']",5.0,,2022-01-01,2024-06-30,0,2.4941820670773445
Heptabase,2021,1,2022-01-01,,,YC,"['Assistive Tech', 'SaaS', 'Productivity']",3.0,TW,2022-01-01,2024-06-30,0,2.4941820670773445
Reviving Mind,2020,1,2021-01-01,,,YC,"['Consumer Health Services', 'Digital Health', 'Healthcare', 'Telemedicine']",3.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Anja Health,2021,1,2022-01-01,,,YC,"['Consumer Health Services', 'Consumer', 'Healthcare']",2.0,US,2022-01-01,2024-06-30,0,2.4941820670773445
Koko,2020,1,2021-01-01,,,YC,"['Machine Learning', 'Mental Health Tech', 'Nonprofit', 'Social', 'NLP']",2.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Sync,2021,1,2022-01-01,,,YC,"['SaaS', 'B2B']",7.0,KR,2022-01-01,2024-06-30,0,2.4941820670773445
Dumme,2022,1,2023-01-01,,,YC,"['Artificial Intelligence', 'Video']",4.0,,2023-01-01,2024-06-30,0,1.4948665297741273
Avocademy,2020,1,2021-01-01,,,YC,"['Education', 'Design']",6.0,US,2021-01-01,2024-06-30,0,3.4934976043805612
Plover Parametrics,2022,1,2023-01-01,,,YC,"['Satellites', 'Climate', 'Insurance']",3.0,US,2023-01-01,2024-06-30,0,1.4948665297741273
Mahaana Wealth,2021,1,2022-01-01,,,YC,['Fintech'],6.0,PK,2022-01-01,2024-06-30,0,2.4941820670773445
Marathon Education,2021,1,2022-01-01,,,YC,['Education'],20.0,VN,2022-01-01,2024-06-30,0,2.4941820670773445
Finku,2021,1,2022-01-01,,,YC,['Fintech'],25.0,ID,2022-01-01,2024-06-30,0,2.4941820670773445
